[2026-06-12 21:38:47] Initialized ContinuousLogger for MLPS.tabular.shared.dae_dnn.adp_search (Mode: width_to_depth)
[2026-06-12 21:38:47] Logs: MLPS/tabular/shared/dae_dnn/results/adp/w2d/repeat4_plus_sim_pred5_v1/repeat_02/simulation/cand_525_d5_w106/training_log.txt
[2026-06-12 21:38:47] CSV: MLPS/tabular/shared/dae_dnn/results/adp/w2d/repeat4_plus_sim_pred5_v1/repeat_02/simulation/cand_525_d5_w106/training_stats.csv
[2026-06-12 21:38:47] Epoch 1 | architecture=[106, 106, 106, 106, 102] train_loss=0.006109 val_loss=0.004645 best=0.004645 es=0/10
[2026-06-12 21:38:47] Epoch 1 | architecture=[106, 106, 106, 106, 102] train_loss=0.003567 val_loss=0.005690 best=0.005690 es=0/10
[2026-06-12 21:38:47] Epoch 1 | architecture=[106, 106, 106, 106, 102] train_loss=0.003251 val_loss=0.004876 best=0.004876 es=0/10
[2026-06-12 21:38:47] Epoch 1 | architecture=[106, 106, 106, 106, 102] train_loss=0.002433 val_loss=0.001550 best=0.001550 es=0/10
[2026-06-12 21:38:48] Epoch 1 | architecture=[106, 106, 106, 106, 102] train_loss=0.001589 val_loss=0.002142 best=0.002142 es=0/10
[2026-06-12 21:38:48] Epoch 1 | architecture=[106, 106, 106, 106, 102] train_loss=0.002142 val_loss=0.001181 best=0.001181 es=0/10
[2026-06-12 21:38:48] Epoch 1 | architecture=[106, 106, 106, 106, 102] train_loss=0.003545 val_loss=0.000799 best=0.000799 es=0/10
[2026-06-12 21:38:48] Epoch 1 | architecture=[106, 106, 106, 106, 102] train_loss=0.001200 val_loss=0.000891 best=0.000891 es=0/10
[2026-06-12 21:38:48] Epoch 1 | architecture=[106, 106, 106, 106, 102] train_loss=0.002025 val_loss=0.000826 best=0.000826 es=0/10
[2026-06-12 21:38:49] Epoch 1 | architecture=[106, 106, 106, 106, 102] train_loss=0.001044 val_loss=0.000539 best=0.000539 es=0/10
[2026-06-12 21:38:49] Epoch 1 | architecture=[106, 106, 106, 106, 102] train_loss=0.001604 val_loss=0.000387 best=0.000387 es=0/10
[2026-06-12 21:38:49] Epoch 1 | architecture=[106, 106, 106, 106, 102] train_loss=0.000927 val_loss=0.000219 best=0.000219 es=0/10
[2026-06-12 21:38:49] Epoch 1 | architecture=[106, 106, 106, 106, 102] train_loss=0.000590 val_loss=0.000283 best=0.000283 es=0/10
[2026-06-12 21:38:50] Epoch 1 | architecture=[106, 106, 106, 106, 102] train_loss=0.001409 val_loss=0.000325 best=0.000325 es=0/10
[2026-06-12 21:38:50] Epoch 1 | architecture=[106, 106, 106, 106, 102] train_loss=0.001891 val_loss=0.000375 best=0.000375 es=0/10
[2026-06-12 21:38:50] Epoch 1 | architecture=[106, 106, 106, 106, 102] train_loss=0.000583 val_loss=0.000405 best=0.000405 es=0/10
[2026-06-12 21:38:50] Epoch 1 | architecture=[106, 106, 106, 106, 102] train_loss=0.000738 val_loss=0.000355 best=0.000355 es=0/10
[2026-06-12 21:38:51] Epoch 1 | architecture=[106, 106, 106, 106, 102] train_loss=0.000343 val_loss=0.000230 best=0.000230 es=0/10
[2026-06-12 21:38:51] Epoch 1 | architecture=[106, 106, 106, 106, 102] train_loss=0.000527 val_loss=0.000295 best=0.000295 es=0/10
[2026-06-12 21:38:51] Epoch 1 | architecture=[106, 106, 106, 106, 102] train_loss=0.001068 val_loss=0.000227 best=0.000227 es=0/10
[2026-06-12 21:38:51] Epoch 1 | architecture=[106, 106, 106, 106, 102] train_loss=0.000387 val_loss=0.000316 best=0.000316 es=0/10
[2026-06-12 21:38:51] Epoch 1 | architecture=[106, 106, 106, 106, 102] train_loss=0.000934 val_loss=0.000218 best=0.000218 es=0/10
