[2026-06-11 00:35:36] Initialized ContinuousLogger for MLPS.tabular.shared.dae_dnn.adp_search (Mode: width_to_depth)
[2026-06-11 00:35:36] Logs: MLPS/tabular/shared/dae_dnn/results/adp/w2d/repeat4_plus_sim_pred5_v1/repeat_01/simulation/cand_026_d1_w27/training_log.txt
[2026-06-11 00:35:36] CSV: MLPS/tabular/shared/dae_dnn/results/adp/w2d/repeat4_plus_sim_pred5_v1/repeat_01/simulation/cand_026_d1_w27/training_stats.csv
[2026-06-11 00:35:36] Epoch 1 | architecture=[27] train_loss=0.016311 val_loss=0.016935 best=0.016935 es=0/10
[2026-06-11 00:35:36] Epoch 1 | architecture=[27] train_loss=0.015862 val_loss=0.021842 best=0.021842 es=0/10
[2026-06-11 00:35:37] Epoch 1 | architecture=[27] train_loss=0.016096 val_loss=0.022079 best=0.022079 es=0/10
[2026-06-11 00:35:37] Epoch 1 | architecture=[27] train_loss=0.015766 val_loss=0.017310 best=0.017310 es=0/10
[2026-06-11 00:35:37] Epoch 1 | architecture=[27] train_loss=0.015629 val_loss=0.015754 best=0.015754 es=0/10
[2026-06-11 00:35:38] Epoch 1 | architecture=[27] train_loss=0.015367 val_loss=0.015615 best=0.015615 es=0/10
[2026-06-11 00:35:38] Epoch 1 | architecture=[27] train_loss=0.014957 val_loss=0.015794 best=0.015794 es=0/10
[2026-06-11 00:35:38] Epoch 1 | architecture=[27] train_loss=0.015611 val_loss=0.016123 best=0.016123 es=0/10
[2026-06-11 00:35:38] Epoch 1 | architecture=[27] train_loss=0.014885 val_loss=0.016636 best=0.016636 es=0/10
[2026-06-11 00:35:38] Epoch 1 | architecture=[27] train_loss=0.015052 val_loss=0.016928 best=0.016928 es=0/10
[2026-06-11 00:35:39] Epoch 1 | architecture=[27] train_loss=0.014852 val_loss=0.016618 best=0.016618 es=0/10
[2026-06-11 00:35:39] Epoch 1 | architecture=[27] train_loss=0.014954 val_loss=0.016022 best=0.016022 es=0/10
[2026-06-11 00:35:39] Epoch 1 | architecture=[27] train_loss=0.014661 val_loss=0.015768 best=0.015768 es=0/10
[2026-06-11 00:35:40] Epoch 1 | architecture=[27] train_loss=0.015218 val_loss=0.015692 best=0.015692 es=0/10
[2026-06-11 00:35:40] Epoch 1 | architecture=[27] train_loss=0.015509 val_loss=0.015708 best=0.015708 es=0/10
[2026-06-11 00:35:40] Epoch 1 | architecture=[27] train_loss=0.014580 val_loss=0.015603 best=0.015603 es=0/10
