[2026-06-12 22:09:42] Initialized ContinuousLogger for MLPS.tabular.shared.dae_dnn.adp_search (Mode: width_to_depth)
[2026-06-12 22:09:42] Logs: MLPS/tabular/shared/dae_dnn/results/adp/w2d/repeat4_plus_sim_pred5_v1/repeat_02/simulation/cand_788_d7_w126/training_log.txt
[2026-06-12 22:09:42] CSV: MLPS/tabular/shared/dae_dnn/results/adp/w2d/repeat4_plus_sim_pred5_v1/repeat_02/simulation/cand_788_d7_w126/training_stats.csv
[2026-06-12 22:09:42] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 33] train_loss=0.015950 val_loss=0.004303 best=0.004303 es=0/10
[2026-06-12 22:09:42] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 33] train_loss=0.004396 val_loss=0.001909 best=0.001909 es=0/10
[2026-06-12 22:09:43] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 33] train_loss=0.009516 val_loss=0.001291 best=0.001291 es=0/10
[2026-06-12 22:09:43] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 33] train_loss=0.002693 val_loss=0.001239 best=0.001239 es=0/10
[2026-06-12 22:09:43] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 33] train_loss=0.005571 val_loss=0.001413 best=0.001413 es=0/10
[2026-06-12 22:09:44] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 33] train_loss=0.001989 val_loss=0.000608 best=0.000608 es=0/10
[2026-06-12 22:09:44] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 33] train_loss=0.001910 val_loss=0.000760 best=0.000760 es=0/10
[2026-06-12 22:09:45] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 33] train_loss=0.005491 val_loss=0.000882 best=0.000882 es=0/10
[2026-06-12 22:09:45] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 33] train_loss=0.001375 val_loss=0.000777 best=0.000777 es=0/10
[2026-06-12 22:09:45] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 33] train_loss=0.005275 val_loss=0.001111 best=0.001111 es=0/10
[2026-06-12 22:09:45] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 33] train_loss=0.004166 val_loss=0.000689 best=0.000689 es=0/10
[2026-06-12 22:09:46] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 33] train_loss=0.001827 val_loss=0.000534 best=0.000534 es=0/10
[2026-06-12 22:09:46] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 33] train_loss=0.002380 val_loss=0.000519 best=0.000519 es=0/10
[2026-06-12 22:09:46] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 33] train_loss=0.000881 val_loss=0.001128 best=0.001128 es=0/10
[2026-06-12 22:09:47] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 33] train_loss=0.001964 val_loss=0.001520 best=0.001520 es=0/10
[2026-06-12 22:09:47] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 33] train_loss=0.001128 val_loss=0.000557 best=0.000557 es=0/10
