[2026-06-12 21:38:58] Initialized ContinuousLogger for MLPS.tabular.shared.dae_dnn.adp_search (Mode: width_to_depth)
[2026-06-12 21:38:58] Logs: MLPS/tabular/shared/dae_dnn/results/adp/w2d/repeat4_plus_sim_pred5_v1/repeat_02/simulation/cand_527_d5_w106/training_log.txt
[2026-06-12 21:38:58] CSV: MLPS/tabular/shared/dae_dnn/results/adp/w2d/repeat4_plus_sim_pred5_v1/repeat_02/simulation/cand_527_d5_w106/training_stats.csv
[2026-06-12 21:38:59] Epoch 1 | architecture=[106, 106, 106, 106, 104] train_loss=0.004669 val_loss=0.010355 best=0.010355 es=0/10
[2026-06-12 21:38:59] Epoch 1 | architecture=[106, 106, 106, 106, 104] train_loss=0.003777 val_loss=0.004064 best=0.004064 es=0/10
[2026-06-12 21:38:59] Epoch 1 | architecture=[106, 106, 106, 106, 104] train_loss=0.002054 val_loss=0.001997 best=0.001997 es=0/10
[2026-06-12 21:38:59] Epoch 1 | architecture=[106, 106, 106, 106, 104] train_loss=0.001113 val_loss=0.002030 best=0.002030 es=0/10
[2026-06-12 21:38:59] Epoch 1 | architecture=[106, 106, 106, 106, 104] train_loss=0.001668 val_loss=0.002756 best=0.002756 es=0/10
[2026-06-12 21:39:00] Epoch 1 | architecture=[106, 106, 106, 106, 104] train_loss=0.002053 val_loss=0.002306 best=0.002306 es=0/10
[2026-06-12 21:39:00] Epoch 1 | architecture=[106, 106, 106, 106, 104] train_loss=0.002002 val_loss=0.002142 best=0.002142 es=0/10
[2026-06-12 21:39:00] Epoch 1 | architecture=[106, 106, 106, 106, 104] train_loss=0.001076 val_loss=0.002856 best=0.002856 es=0/10
[2026-06-12 21:39:00] Epoch 1 | architecture=[106, 106, 106, 106, 104] train_loss=0.001380 val_loss=0.001624 best=0.001624 es=0/10
[2026-06-12 21:39:00] Epoch 1 | architecture=[106, 106, 106, 106, 104] train_loss=0.000902 val_loss=0.001173 best=0.001173 es=0/10
[2026-06-12 21:39:01] Epoch 1 | architecture=[106, 106, 106, 106, 104] train_loss=0.001924 val_loss=0.001752 best=0.001752 es=0/10
[2026-06-12 21:39:01] Epoch 1 | architecture=[106, 106, 106, 106, 104] train_loss=0.001373 val_loss=0.001273 best=0.001273 es=0/10
[2026-06-12 21:39:01] Epoch 1 | architecture=[106, 106, 106, 106, 104] train_loss=0.000666 val_loss=0.001575 best=0.001575 es=0/10
[2026-06-12 21:39:01] Epoch 1 | architecture=[106, 106, 106, 106, 104] train_loss=0.000743 val_loss=0.001280 best=0.001280 es=0/10
[2026-06-12 21:39:01] Epoch 1 | architecture=[106, 106, 106, 106, 104] train_loss=0.000439 val_loss=0.000552 best=0.000552 es=0/10
[2026-06-12 21:39:02] Epoch 1 | architecture=[106, 106, 106, 106, 104] train_loss=0.000394 val_loss=0.000608 best=0.000608 es=0/10
[2026-06-12 21:39:02] Epoch 1 | architecture=[106, 106, 106, 106, 104] train_loss=0.001532 val_loss=0.000637 best=0.000637 es=0/10
[2026-06-12 21:39:02] Epoch 1 | architecture=[106, 106, 106, 106, 104] train_loss=0.000399 val_loss=0.000387 best=0.000387 es=0/10
[2026-06-12 21:39:02] Epoch 1 | architecture=[106, 106, 106, 106, 104] train_loss=0.000453 val_loss=0.000336 best=0.000336 es=0/10
[2026-06-12 21:39:02] Epoch 1 | architecture=[106, 106, 106, 106, 104] train_loss=0.000601 val_loss=0.000247 best=0.000247 es=0/10
[2026-06-12 21:39:02] Epoch 1 | architecture=[106, 106, 106, 106, 104] train_loss=0.000625 val_loss=0.000276 best=0.000276 es=0/10
[2026-06-12 21:39:03] Epoch 1 | architecture=[106, 106, 106, 106, 104] train_loss=0.001273 val_loss=0.000334 best=0.000334 es=0/10
[2026-06-12 21:39:03] Epoch 1 | architecture=[106, 106, 106, 106, 104] train_loss=0.000896 val_loss=0.000217 best=0.000217 es=0/10
[2026-06-12 21:39:03] Epoch 1 | architecture=[106, 106, 106, 106, 104] train_loss=0.000534 val_loss=0.000179 best=0.000179 es=0/10
[2026-06-12 21:39:03] Epoch 1 | architecture=[106, 106, 106, 106, 104] train_loss=0.000642 val_loss=0.000204 best=0.000204 es=0/10
[2026-06-12 21:39:03] Epoch 1 | architecture=[106, 106, 106, 106, 104] train_loss=0.001159 val_loss=0.000279 best=0.000279 es=0/10
[2026-06-12 21:39:04] Epoch 1 | architecture=[106, 106, 106, 106, 104] train_loss=0.000548 val_loss=0.000384 best=0.000384 es=0/10
[2026-06-12 21:39:04] Epoch 1 | architecture=[106, 106, 106, 106, 104] train_loss=0.000734 val_loss=0.000162 best=0.000162 es=0/10
[2026-06-12 21:39:04] Epoch 1 | architecture=[106, 106, 106, 106, 104] train_loss=0.001300 val_loss=0.000301 best=0.000301 es=0/10
[2026-06-12 21:39:04] Epoch 1 | architecture=[106, 106, 106, 106, 104] train_loss=0.001241 val_loss=0.000279 best=0.000279 es=0/10
