[2026-06-11 01:22:57] Initialized ContinuousLogger for MLPS.tabular.shared.dae_dnn.adp_search (Mode: width_to_depth)
[2026-06-11 01:22:57] Logs: MLPS/tabular/shared/dae_dnn/results/adp/w2d/repeat4_plus_sim_pred5_v1/repeat_01/simulation/cand_346_d4_w96/training_log.txt
[2026-06-11 01:22:57] CSV: MLPS/tabular/shared/dae_dnn/results/adp/w2d/repeat4_plus_sim_pred5_v1/repeat_01/simulation/cand_346_d4_w96/training_stats.csv
[2026-06-11 01:22:57] Epoch 1 | architecture=[96, 96, 96, 59] train_loss=0.006602 val_loss=0.003064 best=0.003064 es=0/10
[2026-06-11 01:22:58] Epoch 1 | architecture=[96, 96, 96, 59] train_loss=0.003095 val_loss=0.003245 best=0.003245 es=0/10
[2026-06-11 01:22:58] Epoch 1 | architecture=[96, 96, 96, 59] train_loss=0.005203 val_loss=0.003413 best=0.003413 es=0/10
[2026-06-11 01:22:58] Epoch 1 | architecture=[96, 96, 96, 59] train_loss=0.003100 val_loss=0.000951 best=0.000951 es=0/10
[2026-06-11 01:22:58] Epoch 1 | architecture=[96, 96, 96, 59] train_loss=0.001005 val_loss=0.004937 best=0.004937 es=0/10
[2026-06-11 01:22:59] Epoch 1 | architecture=[96, 96, 96, 59] train_loss=0.002251 val_loss=0.003465 best=0.003465 es=0/10
[2026-06-11 01:22:59] Epoch 1 | architecture=[96, 96, 96, 59] train_loss=0.002340 val_loss=0.000617 best=0.000617 es=0/10
[2026-06-11 01:22:59] Epoch 1 | architecture=[96, 96, 96, 59] train_loss=0.000762 val_loss=0.000687 best=0.000687 es=0/10
[2026-06-11 01:22:59] Epoch 1 | architecture=[96, 96, 96, 59] train_loss=0.002811 val_loss=0.001192 best=0.001192 es=0/10
[2026-06-11 01:22:59] Epoch 1 | architecture=[96, 96, 96, 59] train_loss=0.001481 val_loss=0.000522 best=0.000522 es=0/10
[2026-06-11 01:23:00] Epoch 1 | architecture=[96, 96, 96, 59] train_loss=0.001549 val_loss=0.000829 best=0.000829 es=0/10
[2026-06-11 01:23:00] Epoch 1 | architecture=[96, 96, 96, 59] train_loss=0.001183 val_loss=0.002661 best=0.002661 es=0/10
[2026-06-11 01:23:00] Epoch 1 | architecture=[96, 96, 96, 59] train_loss=0.001326 val_loss=0.002276 best=0.002276 es=0/10
[2026-06-11 01:23:00] Epoch 1 | architecture=[96, 96, 96, 59] train_loss=0.001209 val_loss=0.000630 best=0.000630 es=0/10
[2026-06-11 01:23:01] Epoch 1 | architecture=[96, 96, 96, 59] train_loss=0.001049 val_loss=0.000532 best=0.000532 es=0/10
[2026-06-11 01:23:01] Epoch 1 | architecture=[96, 96, 96, 59] train_loss=0.001812 val_loss=0.000520 best=0.000520 es=0/10
[2026-06-11 01:23:01] Epoch 1 | architecture=[96, 96, 96, 59] train_loss=0.000399 val_loss=0.000536 best=0.000536 es=0/10
