[2026-06-11 01:58:04] Initialized ContinuousLogger for MLPS.tabular.shared.dae_dnn.adp_search (Mode: width_to_depth)
[2026-06-11 01:58:04] Logs: MLPS/tabular/shared/dae_dnn/results/adp/w2d/repeat4_plus_sim_pred5_v1/repeat_01/simulation/cand_670_d6_w116/training_log.txt
[2026-06-11 01:58:04] CSV: MLPS/tabular/shared/dae_dnn/results/adp/w2d/repeat4_plus_sim_pred5_v1/repeat_01/simulation/cand_670_d6_w116/training_stats.csv
[2026-06-11 01:58:05] Epoch 1 | architecture=[116, 116, 116, 116, 116, 91] train_loss=0.006309 val_loss=0.001227 best=0.001227 es=0/10
[2026-06-11 01:58:05] Epoch 1 | architecture=[116, 116, 116, 116, 116, 91] train_loss=0.003483 val_loss=0.003367 best=0.003367 es=0/10
[2026-06-11 01:58:05] Epoch 1 | architecture=[116, 116, 116, 116, 116, 91] train_loss=0.007698 val_loss=0.004210 best=0.004210 es=0/10
[2026-06-11 01:58:05] Epoch 1 | architecture=[116, 116, 116, 116, 116, 91] train_loss=0.004023 val_loss=0.000554 best=0.000554 es=0/10
[2026-06-11 01:58:05] Epoch 1 | architecture=[116, 116, 116, 116, 116, 91] train_loss=0.001814 val_loss=0.001410 best=0.001410 es=0/10
[2026-06-11 01:58:05] Epoch 1 | architecture=[116, 116, 116, 116, 116, 91] train_loss=0.001729 val_loss=0.001628 best=0.001628 es=0/10
[2026-06-11 01:58:06] Epoch 1 | architecture=[116, 116, 116, 116, 116, 91] train_loss=0.003217 val_loss=0.000784 best=0.000784 es=0/10
[2026-06-11 01:58:06] Epoch 1 | architecture=[116, 116, 116, 116, 116, 91] train_loss=0.001202 val_loss=0.000666 best=0.000666 es=0/10
[2026-06-11 01:58:06] Epoch 1 | architecture=[116, 116, 116, 116, 116, 91] train_loss=0.000823 val_loss=0.000674 best=0.000674 es=0/10
[2026-06-11 01:58:07] Epoch 1 | architecture=[116, 116, 116, 116, 116, 91] train_loss=0.001505 val_loss=0.000534 best=0.000534 es=0/10
[2026-06-11 01:58:07] Epoch 1 | architecture=[116, 116, 116, 116, 116, 91] train_loss=0.001002 val_loss=0.000434 best=0.000434 es=0/10
[2026-06-11 01:58:07] Epoch 1 | architecture=[116, 116, 116, 116, 116, 91] train_loss=0.001343 val_loss=0.000241 best=0.000241 es=0/10
[2026-06-11 01:58:07] Epoch 1 | architecture=[116, 116, 116, 116, 116, 91] train_loss=0.000894 val_loss=0.000544 best=0.000544 es=0/10
[2026-06-11 01:58:07] Epoch 1 | architecture=[116, 116, 116, 116, 116, 91] train_loss=0.002409 val_loss=0.000837 best=0.000837 es=0/10
[2026-06-11 01:58:08] Epoch 1 | architecture=[116, 116, 116, 116, 116, 91] train_loss=0.001982 val_loss=0.000272 best=0.000272 es=0/10
[2026-06-11 01:58:08] Epoch 1 | architecture=[116, 116, 116, 116, 116, 91] train_loss=0.000727 val_loss=0.000483 best=0.000483 es=0/10
[2026-06-11 01:58:08] Epoch 1 | architecture=[116, 116, 116, 116, 116, 91] train_loss=0.000945 val_loss=0.000426 best=0.000426 es=0/10
[2026-06-11 01:58:08] Epoch 1 | architecture=[116, 116, 116, 116, 116, 91] train_loss=0.000385 val_loss=0.000219 best=0.000219 es=0/10
[2026-06-11 01:58:08] Epoch 1 | architecture=[116, 116, 116, 116, 116, 91] train_loss=0.002596 val_loss=0.000287 best=0.000287 es=0/10
[2026-06-11 01:58:09] Epoch 1 | architecture=[116, 116, 116, 116, 116, 91] train_loss=0.001314 val_loss=0.000734 best=0.000734 es=0/10
[2026-06-11 01:58:09] Epoch 1 | architecture=[116, 116, 116, 116, 116, 91] train_loss=0.000612 val_loss=0.000296 best=0.000296 es=0/10
[2026-06-11 01:58:09] Epoch 1 | architecture=[116, 116, 116, 116, 116, 91] train_loss=0.000844 val_loss=0.000295 best=0.000295 es=0/10
